"id","category","name","grams","calories","carbs","protein","fat"
280,"곡류 및 그 제품","피자,슈프림, 냉동품","100","253","23.4","10","13.3"
281,"곡류 및 그 제품","피자,스페셜디럭스, 냉동품","150","391.5","37.2","13.95","20.7"
282,"곡류 및 그 제품","피자,콤비네이션, 냉동품","150","372","39.15","12.75","18.3"
283,"곡류 및 그 제품","피자,페페로니","150","444","42.75","16.8","22.8"
284,"곡류 및 그 제품","피자,피자","150","403.5","45.15","18.15","17.85"
285,"곡류 및 그 제품","핫도그, 냉동 ","100","284","40.2","7.6","10.3"
286,"곡류 및 그 제품","핫도그,핫도그","100","247","18.4","10.6","14.8"
287,"곡류 및 그 제품","햄버거, 조리 ","100","235","25.4","11.3","9.8"
288,"곡류 및 그 제품","햄버거, 치즈버거 ","150","454.5","44.85","22.65","20.85"
289,"곡류 및 그 제품","현미,현미, 밭벼","100","348","70.6","10","2.7"
290,"곡류 및 그 제품","호밀 가공(가루), 호밀가루 ","100","348","75.8","8.5","1.6"
291,"곡류 및 그 제품","호밀 가공(빵류), 호밀빵 ","100","264","52.7","8.4","2.2"
292,"곡류 및 그 제품","호밀, 통호밀, 생것 ","100","334","70.7","15.9","1.5"
293,"감자 및 전분류","감자 가공(가루), 부침가루 ","100","355","73.6","12.1","1.4"
294,"감자 및 전분류","감자 가공(과자류), 감자칩, 구운것 ","100","454","71.4","5","18.2"
295,"감자 및 전분류","감자 가공(과자류), 감자칩, 튀긴것 ","100","532","52.5","5.5","37"
296,"감자 및 전분류","감자 가공(기타), 감자샐러드 ","100","121","11.2","2.7","8.2"
297,"감자 및 전분류","감자 가공(기타), 감자튀김(후렌치후라이), 튀긴것 ","100","319","41","3.8","17.1"
298,"감자 및 전분류","감자 가공(기타), 으깬감자, 우유 ","100","81","17.5","1.9","0.6"
299,"감자 및 전분류","감자 가공(기타), 해쉬브라운, 튀긴것 ","100","334","32.1","2.6","21.7"
300,"감자 및 전분류","감자, 껍질제거, 구운것 ","100","72","16.4","1.8","0.1"
301,"감자 및 전분류","감자, 삶은것 ","100","66","14.2","3.2","trace"
302,"감자 및 전분류","감자, 생것 ","100","63","13.9","2.4","0"
303,"감자 및 전분류","감자, 찐것 ","100","70","15.3","3","trace"
304,"감자 및 전분류","감자,감자, 으깬것","100","83","17.5","1.9","0.6"
305,"감자 및 전분류","고구마 가공(기타), 당조림 ","130","185.9","36.27","1.17","4.29"
306,"감자 및 전분류","고구마 가공(면류), 당면, 건면","100","349","86.1","0.1","0.2"
307,"감자 및 전분류","고구마 가공(면류), 당면, 건면, 감자전분 포함(신규)","100","342","84.5","0.1","0.2"
308,"감자 및 전분류","고구마 가공(면류), 당면, 건면, 삶은것 ","100","109","27","0","trace"
309,"감자 및 전분류","고구마, 구운것 ","130","161.2","38.09","1.95","0.26"
310,"감자 및 전분류","고구마, 마른것 ","100","312","75.7","2.3","0.1"
311,"감자 및 전분류","고구마, 생것 ","75","98.25","23.4","1.05","0.15"
312,"감자 및 전분류","고구마, 찐것 ","100","130","31.3","1.5","trace"
313,"감자 및 전분류","곤약[구약나물] 가공(가루), 곤약가루 ","100","176","85.3","3","0.1"
314,"감자 및 전분류","곤약[구약나물] 가공(기타), 곤약, 국수형 ","100","6","3","0.2","trace"
315,"감자 및 전분류","곤약[구약나물] 가공(기타), 곤약, 판형 ","100","12","5.7","0.3","0"
316,"감자 및 전분류","돼지감자, 생것 ","100","68","15.1","1.9","0.2"
317,"감자 및 전분류","마, 단마, 생것 ","100","67","15","1.7","0.2"
318,"감자 및 전분류","마, 산마, 생것 ","30","29.7","5.88","1.53","0.21"
319,"감자 및 전분류","마, 장마, 삶은것 ","100","59","12.6","2","0.3"
320,"감자 및 전분류","마, 장마, 생것 ","100","75","17.5","1.5","0"
321,"감자 및 전분류","아피오스감자, 생것 ","100","175","38.2","6.1","0.5"
322,"감자 및 전분류","전분, 감자전분 ","100","332","82","0.1","0.1"
323,"감자 및 전분류","전분, 고구마전분 ","100","342","84.4","0.1","0.2"
324,"감자 및 전분류","전분, 밀전분 ","100","351","86","0.2","0.5"
325,"감자 및 전분류","전분, 쌀전분 ","100","366","89.3","0.2","0.7"
326,"감자 및 전분류","전분, 옥수수전분 ","100","373","78.1","10.1","3.6"
327,"감자 및 전분류","전분, 졸참도토리전분","100","325","80.1","0.4","0.1"
328,"감자 및 전분류","전분, 종가시도토리전분 ","100","332","77.3","2.3","1.7"
329,"감자 및 전분류","전분, 칡뿌리전분 ","100","347","85.6","0.2","0.2"
330,"감자 및 전분류","천마, 생것  ","100","77","18.5","0.9","0"
331,"감자 및 전분류","천마, 찐것 ","100","81","19.3","1.1","0"
332,"감자 및 전분류","칡뿌리, 생것 ","100","154","36.1","1.9","0.4"
333,"감자 및 전분류","토란, 삶은것 ","100","61","13","2.9","0.1"
334,"감자 및 전분류","토란, 생것 ","100","124","26.1","2.4","0"
335,"감자 및 전분류","후렌치후라이,냉동품","100","130","20.6","2","4.4"
336,"당류 및 그 제품","감 가공(기타), 감조청 ","100","201","47","3","0.1"
337,"당류 및 그 제품","과당 ","100","370","99.9","0","0"
338,"당류 및 그 제품","껌, 풍선껌 ","100","387","96.7","0","0"
339,"당류 및 그 제품","꿀 ","100","294","79.7","0.2","0"
340,"당류 및 그 제품","꿀, 들깨꿀 ","100","292","79","0.4","0"
341,"당류 및 그 제품","꿀, 밤꿀 ","100","292","78.9","0.5","0.1"
342,"당류 및 그 제품","꿀, 싸리꿀 ","100","315","85.4","0.3","0"
343,"당류 및 그 제품","꿀, 아카시아꿀 ","100","296","79.8","0.5","0"
344,"당류 및 그 제품","꿀, 잡화꿀 ","100","279","75.8","0","0"
345,"당류 및 그 제품","꿀, 토종꿀 ","100","302","81.9","0.2","0.1"
346,"당류 및 그 제품","당밀, 가공당 ","100","265","68.2","0.2","0"
347,"당류 및 그 제품","당밀,정제당","10","27.2","6.84","0.25","0"
348,"당류 및 그 제품","로얄제리 ","100","138","26.1","10.4","0.7"
349,"당류 및 그 제품","물엿 ","100","293","75.7","0.1","0"
350,"당류 및 그 제품","사탕, 드롭스(설탕 56g)","100","392","98","0","0"
351,"당류 및 그 제품","사탕, 마쉬멜로(설탕 43g)","100","326","79.3","2.2","0"
352,"당류 및 그 제품","사탕, 박하사탕 ","100","376","97.1","0","0"
353,"당류 및 그 제품","사탕, 버터스카치(설탕 82g)","100","423","91.1","trace","6.5"
354,"당류 및 그 제품","사탕, 알사탕 ","10","39.4","9.8","0","0.02"
355,"당류 및 그 제품","사탕,사탕","10","37.4","9.32","0.02","0"
356,"당류 및 그 제품","사탕,사탕, 누가사탕,땅콩","100","413","80","4.3","9.8"
357,"당류 및 그 제품","사탕,사탕, 누가사탕,살구","10","37","7.96","0.23","0.47"
358,"당류 및 그 제품","사탕무우 가공(기타), 농축액 ","10","27.2","6.6","0.41","0"
359,"당류 및 그 제품","사탕무우, 생것 ","100","77","18.7","1.8","0"
360,"당류 및 그 제품","설탕, 각설탕 ","100","387","100","0","0"
361,"당류 및 그 제품","설탕, 백설탕 ","100","387","99.9","0","0"
362,"당류 및 그 제품","설탕, 빙설탕","100","387","99.9","0.1","0"
363,"당류 및 그 제품","설탕, 설탕가루 ","100","389","99.8","0","0"
364,"당류 및 그 제품","설탕, 황설탕 ","100","385","99.4","0.1","0"
365,"당류 및 그 제품","설탕, 흑설탕 ","100","388","97","0.2","0"
366,"당류 및 그 제품","시럽, 단풍나무시럽 ","100","260","67","0","0.1"
367,"당류 및 그 제품","시럽, 딸기시럽 ","10","25.9","6.72","0","0.02"
368,"당류 및 그 제품","시럽, 초코시럽 ","100","259","67.1","2.1","0.1"
369,"당류 및 그 제품","양갱, 팥 ","100","286","67.7","3.2","0.3"
370,"당류 및 그 제품","엿, 고구마 ","100","263","69.7","1.6","trace"
371,"당류 및 그 제품","엿,깨엿강정","100","384","80.1","4.7","5"
372,"당류 및 그 제품","엿,흰엿","30","102.9","26.34","0.33","0.15"
373,"당류 및 그 제품","이성화액당,이성화액당","10","27.6","7.5","0","0"
374,"당류 및 그 제품","젤라틴, 디저트가루 ","100","381","90.5","7.8","0"
375,"당류 및 그 제품","젤리 ","100","327","81.6","0","0.1"
376,"당류 및 그 제품","조청, 고구마 ","100","352","87.1","1","0"
377,"당류 및 그 제품","조청, 도라지 ","100","352","86","1.7","0.1"
378,"당류 및 그 제품","조청, 배 ","100","238","62.3","2.1","0"
379,"당류 및 그 제품","조청, 산수유 ","100","299","80.9","0.3","trace"
380,"당류 및 그 제품","조청, 쌀 ","100","370","91.5","0.9","0"
381,"당류 및 그 제품","조청, 오가피 ","100","286","77.3","0.4","0.1"
382,"당류 및 그 제품","초콜렛 ","15","81.45","7.72","0.6","5.36"
383,"당류 및 그 제품","초콜렛, 다크 ","100","524","59.4","5.2","32.5"
384,"당류 및 그 제품","초콜렛, 땅콩 ","100","518","49.4","13.1","33.5"
385,"당류 및 그 제품","초콜렛, 밀크(우유) ","100","572","51.8","8.1","36.9"
386,"당류 및 그 제품","초콜렛, 밀크(우유), 라이스(쌀)시리얼 ","100","511","59.7","7.6","29.4"
387,"당류 및 그 제품","초콜렛, 밀크(우유), 아몬드 ","100","526","53.4","9","34.4"
388,"당류 및 그 제품","초콜렛, 새알 ","15","74.1","10.76","0.64","3.16"
389,"당류 및 그 제품","초콜렛, 스위트 ","100","507","60.4","3.9","34.2"
390,"당류 및 그 제품","초콜렛, 초코바 ","15","75","9.59","1.34","3.48"
391,"당류 및 그 제품","초콜렛, 화이트 ","100","539","59.2","5.9","32.1"
392,"당류 및 그 제품","카라멜, 밀크(우유)","100","423","79.9","1.8","10.7"
393,"당류 및 그 제품","포도당 ","100","335","91","0","0"
394,"두류 및 그 제품","강낭콩, 마른것 ","100","354","63.9","21.2","1.1"
395,"두류 및 그 제품","강낭콩, 삶은것 ","100","156","27.2","9.8","0.7"
396,"두류 및 그 제품","강낭콩, 생것 ","100","169","29.2","10","1.2"
397,"두류 및 그 제품","녹두 가공(가루), 빈대떡가루 ","100","339","63.4","20.7","1.2"
398,"두류 및 그 제품","녹두 가공(면류), 녹두묵 ","100","37","0.1","0.1","0"
399,"두류 및 그 제품","녹두, 마른것 ","100","354","62","22.3","1.5"
400,"두류 및 그 제품","녹두, 삶은것 ","100","133","23.3","8.9","0.3"
401,"두류 및 그 제품","대두 가공(가루), 콩가루, 볶은것 ","100","427","32.3","37","20.9"
402,"두류 및 그 제품","대두 가공(두부류), 동두부 ","100","529","5.7","49.4","33.2"
403,"두류 및 그 제품","대두 가공(두부류), 두부 ","100","88","0.8","7.6","5.9"
404,"두류 및 그 제품","대두 가공(두부류), 비지 ","100","74","11.7","3.5","1.5"
405,"두류 및 그 제품","대두 가공(두부류), 순두부 ","100","55","0.7","5.8","3.1"
406,"두류 및 그 제품","대두 가공(두부류), 연두부 ","100","62","4.7","4.2","2.8"
407,"두류 및 그 제품","대두 가공(두부류), 튀긴두부(유부)","100","381","3.9","20.4","31"
408,"두류 및 그 제품","대두 가공(음료류), 두유 ","100","70","4.7","4.4","3.6"
409,"두류 및 그 제품","대두, 검정콩, 서리태, 마른것 ","100","414","30.5","34.3","18.1"
410,"두류 및 그 제품","대두, 검정콩, 청자3호, 마른것","100","431","37.1","36.4","15.9"
411,"두류 및 그 제품","대두, 검정콩, 청자3호, 볶은것","100","452","36.7","37.4","18.1"
412,"두류 및 그 제품","대두, 검정콩, 흑태, 마른것 ","100","421","31.1","35.2","18.2"
413,"두류 및 그 제품","대두, 노란콩, 대풍, 볶은것 ","100","460","37.3","35.8","19.5"
414,"두류 및 그 제품","대두, 노란콩, 마른것 ","100","420","30.7","36.2","17.8"
415,"두류 및 그 제품","대두, 노란콩, 삶은것 ","100","182","11.2","17.8","7.7"
416,"두류 및 그 제품","동부, 마른것 ","100","352","60.3","22.2","2.1"
417,"두류 및 그 제품","동부, 삶은것 ","100","141","24","9.5","0.6"
418,"두류 및 그 제품","동부, 생것 ","100","163","28.4","11.2","0.3"
419,"두류 및 그 제품","두유,가공두유, 베지밀","100","70","4.7","4.4","3.6"
420,"두류 및 그 제품","라이마빈스, 마른것 ","100","349","59.6","22.9","1.8"
421,"두류 및 그 제품","라이마빈스, 삶은것 ","100","115","20.9","7.8","0.4"
422,"두류 및 그 제품","라이마빈스, 생것 ","20","67.8","12.68","4.3","0.14"
423,"두류 및 그 제품","밤콩, 마른것 ","100","410","30.6","35","17.2"
424,"두류 및 그 제품","완두콩, 마른것 ","100","367","67.1","20.7","1.3"
425,"두류 및 그 제품","완두콩, 삶은것 ","100","116","19.2","8.9","0.3"
426,"두류 및 그 제품","완두콩, 생것 ","100","79","13.2","5.8","0.3"
427,"두류 및 그 제품","작두콩(도두), 마른것 ","100","347","57.4","26.3","1"
428,"두류 및 그 제품","작두콩(도두), 생것 ","100","126","21.5","9","0.3"
429,"두류 및 그 제품","잠두, 마른것 ","3","10.44","1.68","0.78","0.06"
430,"두류 및 그 제품","잠두, 삶은것 ","100","110","19.7","7.6","0.4"
431,"두류 및 그 제품","잠두, 생것 ","100","340","58.3","26.1","1.5"
432,"두류 및 그 제품","쥐눈이콩(검정소립콩), 마른것 ","100","381","41.2","38.9","6.9"
433,"두류 및 그 제품","콩조림, 조리 ","100","279","36.4","19.9","8.8"
434,"두류 및 그 제품","팥 가공(기타), 페이스트 ","100","155","27.1","9.8","0.6"
435,"두류 및 그 제품","팥, 검정팥, 마른것 ","100","351","64.4","21.6","0.3"
436,"두류 및 그 제품","팥, 검정팥, 삶은것 ","100","145","26.4","9.2","0.1"
437,"두류 및 그 제품","팥, 붉은팥, 마른것 ","100","356","68.4","19.3","0.1"
438,"두류 및 그 제품","팥, 붉은팥, 삶은것 ","100","200","37.7","11.3","0.2"
439,"두류 및 그 제품","팥, 회색팥, 마른것 ","100","354","63.3","21.9","1"
440,"견과류","개암, 마른것 ","100","613","13.4","19.8","58.5"
441,"견과류","개암, 볶은것 ","100","684","13.9","13.6","69.3"
442,"견과류","도토리 가공(가루), 도토리가루 ","100","354","83.7","1.1","1.1"
443,"견과류","도토리 가공(면류), 도토리묵 ","100","43","10.2","0.2","0.2"
444,"견과류","도토리, 생것 ","100","230","46.7","4.4","3"
445,"견과류","들깨, 마른것 ","100","501","39.9","16.9","33.4"
446,"견과류","들깨, 생것 ","2","10.8","0.75","0.32","0.79"
447,"견과류","들깨가루,들깨가루","10","54","3.77","1.6","3.95"
448,"견과류","땅콩 가공(가루), 땅콩가루 ","100","587","19.7","26.6","49.5"
449,"견과류","땅콩 가공(기타), 조미품","100","638","27.5","18.6","50.4"
450,"견과류","땅콩 가공(기타), 커피맛 ","10","60.8","2.7","2.42","4.48"
451,"견과류","땅콩, 검정땅콩, 마른것 ","100","574","26.5","19.3","47.7"
452,"견과류","땅콩, 대립종, 마른것 ","100","571","17.1","26.1","49.1"
453,"견과류","땅콩, 마른것 ","100","568","26","24.5","45.1"
454,"견과류","땅콩, 볶은것 ","100","580","21.6","25.6","48.2"
455,"견과류","땅콩, 삶은것 ","100","318","21.3","13.5","22"
456,"견과류","땅콩, 소립종, 마른것 ","100","564","24.2","22.4","46.3"
457,"견과류","땅콩, 중립종, 마른것 ","100","549","29.1","20.3","43"
458,"견과류","때죽, 마른것 ","100","551","31.8","13.6","44.7"
459,"견과류","마가목열매, 생것 ","100","115","25.5","1.3","0.8"
460,"견과류","마름, 생것 ","100","190","40.6","5.8","0.5"
461,"견과류","마카다미아넛 가공(기타), 조미품","100","720","12.2","8.3","76.7"
462,"견과류","머루씨, 생것 ","100","282","54","6.3","4.8"
463,"견과류","밤 가공(통조림), 통조림 ","100","225","55.2","1.1","0"
464,"견과류","밤, 구운것 ","100","166","37.2","3.2","0.4"
465,"견과류","밤, 마른것 ","100","377","78.6","6.7","4.1"
466,"견과류","밤, 삶은것 ","100","96","21.2","2.5","0.1"
467,"견과류","밤, 생것 ","100","167","37.1","3.2","0.6"
468,"견과류","밤, 축파, 구운것 ","100","185","42.2","3.5","0.1"
469,"견과류","밤,밤넥타","100","54","12.3","0.7","0.2"
470,"견과류","보리밥 열매, 마른것 ","100","354","68.5","18.5","1.3"
471,"견과류","브라질너트, 마른것 ","100","655","12.3","14.3","66.4"
472,"견과류","브라질너트, 볶은것 ","100","669","9.6","14.9","69.1"
473,"견과류","삼씨, 마른것 ","100","463","31.3","29.5","27.9"
474,"견과류","수박씨 가공(기타), 조미품","100","546","13.4","29.6","46.4"
475,"견과류","수박씨, 마른것 ","100","451","47.2","19.3","22.9"
476,"견과류","아몬드 가공(기타), 조미품","100","615","15.8","23.7","56"
477,"견과류","아몬드, 마른것 ","100","598","19.7","18.6","54.2"
478,"견과류","연씨 가공(기타), 조미품","10","33.3","6.26","1.91","0.14"
479,"견과류","연씨, 미숙, 생것 ","100","85","14.9","5.9","0.5"
480,"견과류","은행, 삶은것 ","100","171","35.4","5.4","1"
481,"견과류","은행, 생것 ","100","185","37.4","5.4","1.7"
482,"견과류","잣 가공(가루), 미숫가루 ","10","43.4","6.34","1.47","1.35"
483,"견과류","잣 가공(두부류), 잣두부 ","100","86","4","7.5","4.3"
484,"견과류","잣, 마른것 ","100","640","17.6","15.4","61.5"
485,"견과류","잣, 볶은것 ","100","708","4.7","17.6","75"
486,"견과류","참깨, 검정깨, 마른것 ","100","569","21.2","20.5","49.2"
487,"견과류","참깨, 검정깨, 볶은것 ","100","587","22.5","20.4","50.7"
488,"견과류","참깨, 흰깨, 마른것 ","100","575","20.2","19.1","51"
489,"견과류","참깨, 흰깨, 볶은것 ","100","601","20.6","19.3","53.8"
490,"견과류","캐슈넛 가공(기타), 조미품 ","100","576","26.7","19.8","47.6"
491,"견과류","코코넛 가공(가루), 코코넛가루","10","66.8","2.37","0.61","6.58"
492,"견과류","코코넛 가공(음료류), 코코넛밀크","100","230","5.5","2.3","23.8"
493,"견과류","코코넛, 과육, 생것 ","100","355","15.2","3.3","33.5"
494,"견과류","코코넛, 마른것 ","100","660","23.7","6.9","64.5"
